# x y z radius
134.95189999998547 18.359999999869615 0.921910572 2.207597503
-231.15319999994244 18.884999999776483 2.984906504 3.221439249
250.83400000003166 18.688999999780208 0.0 3.864685672
69.3965999999782 18.804000000003725 2.510925176 2.981098366
-82.73540000000503 18.970999999903142 0.259879776 5.418081708
170.21490000002086 18.845999999903142 1.991529715 3.952697934
157.18779999995604 18.75 1.393624321 1.446627183
-140.3556999999564 19.96999999973923 3.657288078 1.579265728
96.44740000006277 12.895999999716878 0.375795822 5.793938524
-171.4152999999933 16.709999999962747 1.041025879 5.294988792
130.44079999998212 15.989999999757856 0.0 3.05706191
-105.42389999993611 16.842999999877065 1.84794494 4.599638995
-24.266700000036508 17.61699999962002 0.200269962 6.130513655
9.461000000010245 16.977999999653548 0.635560976 4.450763492
133.55500000005122 22.63399999961257 0.993028509 1.831421666
176.8941000000341 24.623999999836087 1.076433685 1.718359379
-115.13509999995586 25.199999999720603 2.000492526 3.199113773
-150.75450000003912 26.929000000003725 0.593309153 2.96663966
-126.70579999999609 25.780999999959022 1.869871989 3.523218231
142.26130000001285 27.41799999959767 0.0 2.406417999
56.461200000019744 25.304000000003725 0.367643444 6.031513101
300.8000999999931 26.045999999623746 0.0 5.769144197
-35.318300000042655 27.68099999986589 1.601383751 3.747948047
-92.30180000001565 29.51299999980256 0.0 3.611613449
157.35920000006445 29.377999999560416 0.247332729 4.463625909
23.400000000023283 30.673999999649823 0.0 7.015855406
-153.00399999995716 55.68899999978021 2.00153068 0.239447561
100.26619999995455 56.09399999957532 0.0 1.160764756
-140.59049999993294 56.268999999854714 0.673269815 1.029903436
-155.01170000003185 57.200999999884516 0.330366916 0.610474172
-87.07019999995828 58.20199999958277 1.156504634 2.745828702
156.27350000001024 57.4660000000149 1.075646526 3.655008145
203.05420000001322 57.316999999806285 2.079684011 2.358284548
199.9849000000395 60.79399999976158 1.134930785 2.464306516
341.73420000006445 62.17599999997765 0.0 5.065318635
-170.9309999999823 60.35699999984354 1.992613755 2.932623086
